,IP,Datetime,2,3,Type,Bytes,Source,Request
1636,192.5.5.241,2015-07-22 20:00:03.343890,CD,AUTH,NS,172800,net.,b.gtld-servers.net.
1637,192.5.5.241,2015-07-22 20:00:03.343890,CD,AUTH,NS,172800,net.,d.gtld-servers.net.
1638,192.5.5.241,2015-07-22 20:00:03.343890,CD,AUTH,NS,172800,net.,i.gtld-servers.net.
1639,192.5.5.241,2015-07-22 20:00:03.343890,CD,AUTH,NS,172800,net.,l.gtld-servers.net.
1640,192.5.5.241,2015-07-22 20:00:03.343890,CD,AUTH,NS,172800,net.,a.gtld-servers.net.
1641,192.5.5.241,2015-07-22 20:00:03.343890,CD,AUTH,NS,172800,net.,k.gtld-servers.net.
1642,192.5.5.241,2015-07-22 20:00:03.343890,CD,AUTH,NS,172800,net.,h.gtld-servers.net.
1643,192.5.5.241,2015-07-22 20:00:03.343890,CD,AUTH,NS,172800,net.,j.gtld-servers.net.
1644,192.5.5.241,2015-07-22 20:00:03.343890,CD,AUTH,NS,172800,net.,m.gtld-servers.net.
1645,192.5.5.241,2015-07-22 20:00:03.343890,CD,AUTH,NS,172800,net.,f.gtld-servers.net.
1646,192.5.5.241,2015-07-22 20:00:03.343890,CD,AUTH,NS,172800,net.,g.gtld-servers.net.
1647,192.5.5.241,2015-07-22 20:00:03.343890,CD,ADD,A,172800,a.gtld-servers.net.,192.5.6.30
1648,192.5.5.241,2015-07-22 20:00:03.343890,CD,ADD,AAAA,172800,a.gtld-servers.net.,2001:503:a83e::2:30
1649,192.5.5.241,2015-07-22 20:00:03.343890,CD,ADD,A,172800,b.gtld-servers.net.,192.33.14.30
1650,192.5.5.241,2015-07-22 20:00:03.343890,CD,ADD,AAAA,172800,b.gtld-servers.net.,2001:503:231d::2:30
1651,192.5.5.241,2015-07-22 20:00:03.343890,CD,ADD,A,172800,c.gtld-servers.net.,192.26.92.30
1652,192.5.5.241,2015-07-22 20:00:03.343890,CD,ADD,A,172800,d.gtld-servers.net.,192.31.80.30
1653,192.5.5.241,2015-07-22 20:00:03.343890,CD,ADD,A,172800,e.gtld-servers.net.,192.12.94.30
1654,192.5.5.241,2015-07-22 20:00:03.343890,CD,ADD,A,172800,f.gtld-servers.net.,192.35.51.30
1655,192.5.5.241,2015-07-22 20:00:03.343890,CD,ADD,A,172800,g.gtld-servers.net.,192.42.93.30
1656,192.5.5.241,2015-07-22 20:00:03.343890,CD,ADD,A,172800,h.gtld-servers.net.,192.54.112.30
1657,192.5.5.241,2015-07-22 20:00:03.343890,CD,ADD,A,172800,i.gtld-servers.net.,192.43.172.30
1658,192.5.5.241,2015-07-22 20:00:03.343890,CD,ADD,A,172800,j.gtld-servers.net.,192.48.79.30
1659,192.5.5.241,2015-07-22 20:00:03.343890,CD,ADD,A,172800,k.gtld-servers.net.,192.52.178.30
1660,192.5.5.241,2015-07-22 20:00:03.343890,CD,ADD,A,172800,l.gtld-servers.net.,192.41.162.30
1661,192.5.5.241,2015-07-22 20:00:03.343890,CD,ADD,A,172800,m.gtld-servers.net.,192.55.83.30
1662,192.5.5.241,2015-07-22 20:00:03.344017,CD,AUTH,NS,172800,com.,l.gtld-servers.net.
1663,192.5.5.241,2015-07-22 20:00:03.344017,CD,AUTH,NS,172800,com.,h.gtld-servers.net.
1664,192.5.5.241,2015-07-22 20:00:03.344017,CD,AUTH,NS,172800,com.,b.gtld-servers.net.
1665,192.5.5.241,2015-07-22 20:00:03.344017,CD,AUTH,NS,172800,com.,d.gtld-servers.net.
1666,192.5.5.241,2015-07-22 20:00:03.344017,CD,AUTH,NS,172800,com.,a.gtld-servers.net.
1667,192.5.5.241,2015-07-22 20:00:03.344017,CD,AUTH,NS,172800,com.,e.gtld-servers.net.
1668,192.5.5.241,2015-07-22 20:00:03.344017,CD,AUTH,NS,172800,com.,i.gtld-servers.net.
1669,192.5.5.241,2015-07-22 20:00:03.344017,CD,AUTH,NS,172800,com.,f.gtld-servers.net.
1670,192.5.5.241,2015-07-22 20:00:03.344017,CD,AUTH,NS,172800,com.,j.gtld-servers.net.
1671,192.5.5.241,2015-07-22 20:00:03.344017,CD,AUTH,NS,172800,com.,k.gtld-servers.net.
1672,192.5.5.241,2015-07-22 20:00:03.344017,CD,AUTH,NS,172800,com.,m.gtld-servers.net.
1673,192.5.5.241,2015-07-22 20:00:03.344017,CD,AUTH,NS,172800,com.,g.gtld-servers.net.
1674,192.5.5.241,2015-07-22 20:00:03.344017,CD,AUTH,NS,172800,com.,c.gtld-servers.net.
1675,192.5.5.241,2015-07-22 20:00:03.344017,CD,ADD,A,172800,a.gtld-servers.net.,192.5.6.30
1676,192.5.5.241,2015-07-22 20:00:03.344017,CD,ADD,AAAA,172800,a.gtld-servers.net.,2001:503:a83e::2:30
1677,192.5.5.241,2015-07-22 20:00:03.344017,CD,ADD,A,172800,b.gtld-servers.net.,192.33.14.30
1678,192.5.5.241,2015-07-22 20:00:03.344017,CD,ADD,AAAA,172800,b.gtld-servers.net.,2001:503:231d::2:30
1679,192.5.5.241,2015-07-22 20:00:03.344017,CD,ADD,A,172800,c.gtld-servers.net.,192.26.92.30
1680,192.5.5.241,2015-07-22 20:00:03.344017,CD,ADD,A,172800,d.gtld-servers.net.,192.31.80.30
1681,192.5.5.241,2015-07-22 20:00:03.344017,CD,ADD,A,172800,e.gtld-servers.net.,192.12.94.30
1682,192.5.5.241,2015-07-22 20:00:03.344017,CD,ADD,A,172800,f.gtld-servers.net.,192.35.51.30
1683,192.5.5.241,2015-07-22 20:00:03.344017,CD,ADD,A,172800,g.gtld-servers.net.,192.42.93.30
1684,192.5.5.241,2015-07-22 20:00:03.344017,CD,ADD,A,172800,h.gtld-servers.net.,192.54.112.30
1685,192.5.5.241,2015-07-22 20:00:03.344017,CD,ADD,A,172800,i.gtld-servers.net.,192.43.172.30
1686,192.5.5.241,2015-07-22 20:00:03.344017,CD,ADD,A,172800,j.gtld-servers.net.,192.48.79.30
1687,192.5.5.241,2015-07-22 20:00:03.344017,CD,ADD,A,172800,k.gtld-servers.net.,192.52.178.30
1688,192.5.5.241,2015-07-22 20:00:03.344017,CD,ADD,A,172800,l.gtld-servers.net.,192.41.162.30
1689,192.5.5.241,2015-07-22 20:00:03.344017,CD,ADD,A,172800,m.gtld-servers.net.,192.55.83.30
1690,194.146.106.106,2015-07-22 20:00:03.359633,AA,AUTH,SOA,172800,112.in-addr.arpa.,ns1.apnic.net.
1691,211.216.50.170,2015-07-22 20:00:03.369621,AA,AUTH,SOA,43200,113.140.121.in-addr.arpa.,113.140.121.in-addr.arpa.
1692,194.146.106.106,2015-07-22 20:00:03.392358,AA,AUTH,SOA,172800,115.in-addr.arpa.,ns1.apnic.net.
1693,204.61.215.62,2015-07-22 20:00:03.403503,-,AUTH,NS,86400,197.57.177.in-addr.arpa.,NS02.3G.CLARO.NET.BR.
1694,204.61.215.62,2015-07-22 20:00:03.403503,-,AUTH,NS,86400,197.57.177.in-addr.arpa.,NS03.3G.CLARO.NET.BR.
1695,204.61.215.62,2015-07-22 20:00:03.403503,-,AUTH,NS,86400,197.57.177.in-addr.arpa.,NS01.3G.CLARO.NET.BR.
1696,204.61.215.62,2015-07-22 20:00:03.403503,-,AUTH,NS,86400,197.57.177.in-addr.arpa.,NS04.3G.CLARO.NET.BR.
1697,218.38.181.90,2015-07-22 20:00:03.409482,AA,AUTH,SOA,43200,238.27.in-addr.arpa.,g.dns.kr.
1698,192.5.4.1,2015-07-22 20:00:03.413107,-,AUTH,NS,172800,239.254.195.in-addr.arpa.,dns2.raiffeisen.net.
1699,192.5.4.1,2015-07-22 20:00:03.413107,-,AUTH,NS,172800,239.254.195.in-addr.arpa.,dns.raiffeisen.net.
1700,192.36.148.17,2015-07-22 20:00:03.441587,CD,AUTH,NS,172800,net.,d.gtld-servers.net.
1701,192.36.148.17,2015-07-22 20:00:03.441587,CD,AUTH,NS,172800,net.,e.gtld-servers.net.
1702,192.36.148.17,2015-07-22 20:00:03.441587,CD,AUTH,NS,172800,net.,i.gtld-servers.net.
1703,192.36.148.17,2015-07-22 20:00:03.441587,CD,AUTH,NS,172800,net.,a.gtld-servers.net.
1704,192.36.148.17,2015-07-22 20:00:03.441587,CD,AUTH,NS,172800,net.,m.gtld-servers.net.
1705,192.36.148.17,2015-07-22 20:00:03.441587,CD,AUTH,NS,172800,net.,j.gtld-servers.net.
1706,192.36.148.17,2015-07-22 20:00:03.441587,CD,AUTH,NS,172800,net.,l.gtld-servers.net.
1707,192.36.148.17,2015-07-22 20:00:03.441587,CD,AUTH,NS,172800,net.,g.gtld-servers.net.
1708,192.36.148.17,2015-07-22 20:00:03.441587,CD,AUTH,NS,172800,net.,c.gtld-servers.net.
1709,192.36.148.17,2015-07-22 20:00:03.441587,CD,AUTH,NS,172800,net.,h.gtld-servers.net.
1710,192.36.148.17,2015-07-22 20:00:03.441587,CD,AUTH,NS,172800,net.,k.gtld-servers.net.
1711,192.36.148.17,2015-07-22 20:00:03.441587,CD,AUTH,NS,172800,net.,b.gtld-servers.net.
1712,192.36.148.17,2015-07-22 20:00:03.441587,CD,AUTH,NS,172800,net.,f.gtld-servers.net.
1713,192.36.148.17,2015-07-22 20:00:03.441587,CD,ADD,A,172800,a.gtld-servers.net.,192.5.6.30
1714,192.36.148.17,2015-07-22 20:00:03.441587,CD,ADD,AAAA,172800,a.gtld-servers.net.,2001:503:a83e::2:30
1715,192.36.148.17,2015-07-22 20:00:03.441587,CD,ADD,A,172800,b.gtld-servers.net.,192.33.14.30
1716,192.36.148.17,2015-07-22 20:00:03.441587,CD,ADD,AAAA,172800,b.gtld-servers.net.,2001:503:231d::2:30
1717,192.36.148.17,2015-07-22 20:00:03.441587,CD,ADD,A,172800,c.gtld-servers.net.,192.26.92.30
1718,192.36.148.17,2015-07-22 20:00:03.441587,CD,ADD,A,172800,d.gtld-servers.net.,192.31.80.30
1719,192.36.148.17,2015-07-22 20:00:03.441587,CD,ADD,A,172800,e.gtld-servers.net.,192.12.94.30
1720,192.36.148.17,2015-07-22 20:00:03.441587,CD,ADD,A,172800,f.gtld-servers.net.,192.35.51.30
1721,192.36.148.17,2015-07-22 20:00:03.441587,CD,ADD,A,172800,g.gtld-servers.net.,192.42.93.30
1722,192.36.148.17,2015-07-22 20:00:03.441587,CD,ADD,A,172800,h.gtld-servers.net.,192.54.112.30
1723,192.36.148.17,2015-07-22 20:00:03.441587,CD,ADD,A,172800,i.gtld-servers.net.,192.43.172.30
1724,192.36.148.17,2015-07-22 20:00:03.441587,CD,ADD,A,172800,j.gtld-servers.net.,192.48.79.30
1725,192.36.148.17,2015-07-22 20:00:03.441587,CD,ADD,A,172800,k.gtld-servers.net.,192.52.178.30
1726,192.36.148.17,2015-07-22 20:00:03.441587,CD,ADD,A,172800,l.gtld-servers.net.,192.41.162.30
1727,192.36.148.17,2015-07-22 20:00:03.441587,CD,ADD,A,172800,m.gtld-servers.net.,192.55.83.30
1728,192.36.148.17,2015-07-22 20:00:03.441712,CD,AUTH,NS,172800,net.,h.gtld-servers.net.
1729,192.36.148.17,2015-07-22 20:00:03.441712,CD,AUTH,NS,172800,net.,j.gtld-servers.net.
1730,192.36.148.17,2015-07-22 20:00:03.441712,CD,AUTH,NS,172800,net.,f.gtld-servers.net.
1731,192.36.148.17,2015-07-22 20:00:03.441712,CD,AUTH,NS,172800,net.,i.gtld-servers.net.
1732,192.36.148.17,2015-07-22 20:00:03.441712,CD,AUTH,NS,172800,net.,k.gtld-servers.net.
1733,192.36.148.17,2015-07-22 20:00:03.441712,CD,AUTH,NS,172800,net.,b.gtld-servers.net.
1734,192.36.148.17,2015-07-22 20:00:03.441712,CD,AUTH,NS,172800,net.,e.gtld-servers.net.
1735,192.36.148.17,2015-07-22 20:00:03.441712,CD,AUTH,NS,172800,net.,d.gtld-servers.net.
1736,192.36.148.17,2015-07-22 20:00:03.441712,CD,AUTH,NS,172800,net.,c.gtld-servers.net.
1737,192.36.148.17,2015-07-22 20:00:03.441712,CD,AUTH,NS,172800,net.,a.gtld-servers.net.
1738,192.36.148.17,2015-07-22 20:00:03.441712,CD,AUTH,NS,172800,net.,g.gtld-servers.net.
1739,192.36.148.17,2015-07-22 20:00:03.441712,CD,AUTH,NS,172800,net.,l.gtld-servers.net.
1740,192.36.148.17,2015-07-22 20:00:03.441712,CD,AUTH,NS,172800,net.,m.gtld-servers.net.
1741,192.36.148.17,2015-07-22 20:00:03.441712,CD,ADD,A,172800,a.gtld-servers.net.,192.5.6.30
1742,192.36.148.17,2015-07-22 20:00:03.441712,CD,ADD,AAAA,172800,a.gtld-servers.net.,2001:503:a83e::2:30
1743,192.36.148.17,2015-07-22 20:00:03.441712,CD,ADD,A,172800,b.gtld-servers.net.,192.33.14.30
1744,192.36.148.17,2015-07-22 20:00:03.441712,CD,ADD,AAAA,172800,b.gtld-servers.net.,2001:503:231d::2:30
1745,192.36.148.17,2015-07-22 20:00:03.441712,CD,ADD,A,172800,c.gtld-servers.net.,192.26.92.30
1746,192.36.148.17,2015-07-22 20:00:03.441712,CD,ADD,A,172800,d.gtld-servers.net.,192.31.80.30
1747,192.36.148.17,2015-07-22 20:00:03.441712,CD,ADD,A,172800,e.gtld-servers.net.,192.12.94.30
1748,192.36.148.17,2015-07-22 20:00:03.441712,CD,ADD,A,172800,f.gtld-servers.net.,192.35.51.30
1749,192.36.148.17,2015-07-22 20:00:03.441712,CD,ADD,A,172800,g.gtld-servers.net.,192.42.93.30
1750,192.36.148.17,2015-07-22 20:00:03.441712,CD,ADD,A,172800,h.gtld-servers.net.,192.54.112.30
1751,192.36.148.17,2015-07-22 20:00:03.441712,CD,ADD,A,172800,i.gtld-servers.net.,192.43.172.30
1752,192.36.148.17,2015-07-22 20:00:03.441712,CD,ADD,A,172800,j.gtld-servers.net.,192.48.79.30
1753,192.36.148.17,2015-07-22 20:00:03.441712,CD,ADD,A,172800,k.gtld-servers.net.,192.52.178.30
1754,192.36.148.17,2015-07-22 20:00:03.441712,CD,ADD,A,172800,l.gtld-servers.net.,192.41.162.30
1755,192.36.148.17,2015-07-22 20:00:03.441712,CD,ADD,A,172800,m.gtld-servers.net.,192.55.83.30
1756,192.36.148.17,2015-07-22 20:00:03.441727,CD,AUTH,NS,172800,net.,e.gtld-servers.net.
1757,192.36.148.17,2015-07-22 20:00:03.441727,CD,AUTH,NS,172800,net.,h.gtld-servers.net.
1758,192.36.148.17,2015-07-22 20:00:03.441727,CD,AUTH,NS,172800,net.,a.gtld-servers.net.
1759,192.36.148.17,2015-07-22 20:00:03.441727,CD,AUTH,NS,172800,net.,c.gtld-servers.net.
1760,192.36.148.17,2015-07-22 20:00:03.441727,CD,AUTH,NS,172800,net.,i.gtld-servers.net.
1761,192.36.148.17,2015-07-22 20:00:03.441727,CD,AUTH,NS,172800,net.,g.gtld-servers.net.
1762,192.36.148.17,2015-07-22 20:00:03.441727,CD,AUTH,NS,172800,net.,k.gtld-servers.net.
1763,192.36.148.17,2015-07-22 20:00:03.441727,CD,AUTH,NS,172800,net.,f.gtld-servers.net.
1764,192.36.148.17,2015-07-22 20:00:03.441727,CD,AUTH,NS,172800,net.,m.gtld-servers.net.
1765,192.36.148.17,2015-07-22 20:00:03.441727,CD,AUTH,NS,172800,net.,l.gtld-servers.net.
1766,192.36.148.17,2015-07-22 20:00:03.441727,CD,AUTH,NS,172800,net.,b.gtld-servers.net.
1767,192.36.148.17,2015-07-22 20:00:03.441727,CD,AUTH,NS,172800,net.,j.gtld-servers.net.
1768,192.36.148.17,2015-07-22 20:00:03.441727,CD,AUTH,NS,172800,net.,d.gtld-servers.net.
1769,192.36.148.17,2015-07-22 20:00:03.441727,CD,ADD,A,172800,a.gtld-servers.net.,192.5.6.30
1770,192.36.148.17,2015-07-22 20:00:03.441727,CD,ADD,AAAA,172800,a.gtld-servers.net.,2001:503:a83e::2:30
1771,192.36.148.17,2015-07-22 20:00:03.441727,CD,ADD,A,172800,b.gtld-servers.net.,192.33.14.30
1772,192.36.148.17,2015-07-22 20:00:03.441727,CD,ADD,AAAA,172800,b.gtld-servers.net.,2001:503:231d::2:30
1773,192.36.148.17,2015-07-22 20:00:03.441727,CD,ADD,A,172800,c.gtld-servers.net.,192.26.92.30
1774,192.36.148.17,2015-07-22 20:00:03.441727,CD,ADD,A,172800,d.gtld-servers.net.,192.31.80.30
1775,192.36.148.17,2015-07-22 20:00:03.441727,CD,ADD,A,172800,e.gtld-servers.net.,192.12.94.30
1776,192.36.148.17,2015-07-22 20:00:03.441727,CD,ADD,A,172800,f.gtld-servers.net.,192.35.51.30
1777,192.36.148.17,2015-07-22 20:00:03.441727,CD,ADD,A,172800,g.gtld-servers.net.,192.42.93.30
1778,192.36.148.17,2015-07-22 20:00:03.441727,CD,ADD,A,172800,h.gtld-servers.net.,192.54.112.30
1779,192.36.148.17,2015-07-22 20:00:03.441727,CD,ADD,A,172800,i.gtld-servers.net.,192.43.172.30
1780,192.36.148.17,2015-07-22 20:00:03.441727,CD,ADD,A,172800,j.gtld-servers.net.,192.48.79.30
1781,192.36.148.17,2015-07-22 20:00:03.441727,CD,ADD,A,172800,k.gtld-servers.net.,192.52.178.30
1782,192.36.148.17,2015-07-22 20:00:03.441727,CD,ADD,A,172800,l.gtld-servers.net.,192.41.162.30
1783,192.36.148.17,2015-07-22 20:00:03.441727,CD,ADD,A,172800,m.gtld-servers.net.,192.55.83.30
1784,192.36.148.17,2015-07-22 20:00:03.441739,CD,AUTH,NS,172800,net.,i.gtld-servers.net.
1785,192.36.148.17,2015-07-22 20:00:03.441739,CD,AUTH,NS,172800,net.,a.gtld-servers.net.
1786,192.36.148.17,2015-07-22 20:00:03.441739,CD,AUTH,NS,172800,net.,c.gtld-servers.net.
1787,192.36.148.17,2015-07-22 20:00:03.441739,CD,AUTH,NS,172800,net.,e.gtld-servers.net.
1788,192.36.148.17,2015-07-22 20:00:03.441739,CD,AUTH,NS,172800,net.,b.gtld-servers.net.
1789,192.36.148.17,2015-07-22 20:00:03.441739,CD,AUTH,NS,172800,net.,l.gtld-servers.net.
1790,192.36.148.17,2015-07-22 20:00:03.441739,CD,AUTH,NS,172800,net.,h.gtld-servers.net.
1791,192.36.148.17,2015-07-22 20:00:03.441739,CD,AUTH,NS,172800,net.,d.gtld-servers.net.
1792,192.36.148.17,2015-07-22 20:00:03.441739,CD,AUTH,NS,172800,net.,m.gtld-servers.net.
1793,192.36.148.17,2015-07-22 20:00:03.441739,CD,AUTH,NS,172800,net.,j.gtld-servers.net.
1794,192.36.148.17,2015-07-22 20:00:03.441739,CD,AUTH,NS,172800,net.,f.gtld-servers.net.
1795,192.36.148.17,2015-07-22 20:00:03.441739,CD,AUTH,NS,172800,net.,g.gtld-servers.net.
1796,192.36.148.17,2015-07-22 20:00:03.441739,CD,AUTH,NS,172800,net.,k.gtld-servers.net.
1797,192.36.148.17,2015-07-22 20:00:03.441739,CD,ADD,A,172800,a.gtld-servers.net.,192.5.6.30
1798,192.36.148.17,2015-07-22 20:00:03.441739,CD,ADD,AAAA,172800,a.gtld-servers.net.,2001:503:a83e::2:30
1799,192.36.148.17,2015-07-22 20:00:03.441739,CD,ADD,A,172800,b.gtld-servers.net.,192.33.14.30
1800,192.36.148.17,2015-07-22 20:00:03.441739,CD,ADD,AAAA,172800,b.gtld-servers.net.,2001:503:231d::2:30
1801,192.36.148.17,2015-07-22 20:00:03.441739,CD,ADD,A,172800,c.gtld-servers.net.,192.26.92.30
1802,192.36.148.17,2015-07-22 20:00:03.441739,CD,ADD,A,172800,d.gtld-servers.net.,192.31.80.30
1803,192.36.148.17,2015-07-22 20:00:03.441739,CD,ADD,A,172800,e.gtld-servers.net.,192.12.94.30
1804,192.36.148.17,2015-07-22 20:00:03.441739,CD,ADD,A,172800,f.gtld-servers.net.,192.35.51.30
1805,192.36.148.17,2015-07-22 20:00:03.441739,CD,ADD,A,172800,g.gtld-servers.net.,192.42.93.30
1806,192.36.148.17,2015-07-22 20:00:03.441739,CD,ADD,A,172800,h.gtld-servers.net.,192.54.112.30
1807,192.36.148.17,2015-07-22 20:00:03.441739,CD,ADD,A,172800,i.gtld-servers.net.,192.43.172.30
1808,192.36.148.17,2015-07-22 20:00:03.441739,CD,ADD,A,172800,j.gtld-servers.net.,192.48.79.30
1809,192.36.148.17,2015-07-22 20:00:03.441739,CD,ADD,A,172800,k.gtld-servers.net.,192.52.178.30
1810,192.36.148.17,2015-07-22 20:00:03.441739,CD,ADD,A,172800,l.gtld-servers.net.,192.41.162.30
1811,192.36.148.17,2015-07-22 20:00:03.441739,CD,ADD,A,172800,m.gtld-servers.net.,192.55.83.30
1812,202.103.0.68,2015-07-22 20:00:03.461072,AA,AUTH,SOA,86400,184.61.in-addr.arpa.,ns.hbwhptt.net.cn.
1813,193.0.9.6,2015-07-22 20:00:03.485555,-,AUTH,NS,7200,115.110.2.in-addr.arpa.,dns1.fullrate.dk.
1814,193.0.9.6,2015-07-22 20:00:03.485555,-,AUTH,NS,7200,115.110.2.in-addr.arpa.,dns2.fullrate.dk.
1815,222.222.202.213,2015-07-22 20:00:03.492690,AA,AUTH,SOA,3600,238.124.IN-ADDR.ARPA.,dns1.hbtele.com.
1816,192.5.4.1,2015-07-22 20:00:03.514425,-,AUTH,NS,172800,88.91.93.in-addr.arpa.,hq-dns1.nynex.de.
1817,192.5.4.1,2015-07-22 20:00:03.514425,-,AUTH,NS,172800,88.91.93.in-addr.arpa.,usi-dns1.nynex.de.
1818,192.52.178.30,2015-07-22 20:00:03.516679,-,AUTH,NS,172800,ortel.net.,ns1.ortel.net.
1819,192.52.178.30,2015-07-22 20:00:03.516679,-,AUTH,NS,172800,ortel.net.,ns1.skycable.net.
1820,192.52.178.30,2015-07-22 20:00:03.516679,-,AUTH,NS,172800,ortel.net.,ns2.ortelcom.com.
1821,192.52.178.30,2015-07-22 20:00:03.516679,-,ADD,A,172800,ns1.ortel.net.,202.62.224.5
1822,192.52.178.30,2015-07-22 20:00:03.516679,-,ADD,A,172800,ns1.skycable.net.,113.19.0.5
1823,192.52.178.30,2015-07-22 20:00:03.516679,-,ADD,A,172800,ns2.ortelcom.com.,202.62.224.2
1824,192.52.178.30,2015-07-22 20:00:03.516917,-,AUTH,NS,172800,skycable.net.,ns1.ortel.net.
1825,192.52.178.30,2015-07-22 20:00:03.516917,-,AUTH,NS,172800,skycable.net.,ns1.skycable.net.
1826,192.52.178.30,2015-07-22 20:00:03.516917,-,AUTH,NS,172800,skycable.net.,ns2.ortelcom.com.
1827,192.52.178.30,2015-07-22 20:00:03.516917,-,ADD,A,172800,ns1.ortel.net.,202.62.224.5
1828,192.52.178.30,2015-07-22 20:00:03.516917,-,ADD,A,172800,ns1.skycable.net.,113.19.0.5
1829,192.52.178.30,2015-07-22 20:00:03.516917,-,ADD,A,172800,ns2.ortelcom.com.,202.62.224.2
1830,192.52.178.30,2015-07-22 20:00:03.518036,-,AUTH,NS,172800,ortel.net.,ns1.ortel.net.
1831,192.52.178.30,2015-07-22 20:00:03.518036,-,AUTH,NS,172800,ortel.net.,ns1.skycable.net.
1832,192.52.178.30,2015-07-22 20:00:03.518036,-,AUTH,NS,172800,ortel.net.,ns2.ortelcom.com.
1833,192.52.178.30,2015-07-22 20:00:03.518036,-,ADD,A,172800,ns1.ortel.net.,202.62.224.5
1834,192.52.178.30,2015-07-22 20:00:03.518036,-,ADD,A,172800,ns1.skycable.net.,113.19.0.5
1835,192.52.178.30,2015-07-22 20:00:03.518036,-,ADD,A,172800,ns2.ortelcom.com.,202.62.224.2
1836,192.52.178.30,2015-07-22 20:00:03.518189,-,AUTH,NS,172800,ortelcom.com.,ns1.ortel.net.
1837,192.52.178.30,2015-07-22 20:00:03.518189,-,AUTH,NS,172800,ortelcom.com.,ns1.skycable.net.
1838,192.52.178.30,2015-07-22 20:00:03.518189,-,AUTH,NS,172800,ortelcom.com.,ns2.ortelcom.com.
1839,192.52.178.30,2015-07-22 20:00:03.518189,-,ADD,A,172800,ns1.ortel.net.,202.62.224.5
1840,192.52.178.30,2015-07-22 20:00:03.518189,-,ADD,A,172800,ns1.skycable.net.,113.19.0.5
1841,192.52.178.30,2015-07-22 20:00:03.518189,-,ADD,A,172800,ns2.ortelcom.com.,202.62.224.2
1842,192.52.178.30,2015-07-22 20:00:03.518206,-,AUTH,NS,172800,skycable.net.,ns1.ortel.net.
1843,192.52.178.30,2015-07-22 20:00:03.518206,-,AUTH,NS,172800,skycable.net.,ns1.skycable.net.
1844,192.52.178.30,2015-07-22 20:00:03.518206,-,AUTH,NS,172800,skycable.net.,ns2.ortelcom.com.
1845,192.52.178.30,2015-07-22 20:00:03.518206,-,ADD,A,172800,ns1.ortel.net.,202.62.224.5
1846,192.52.178.30,2015-07-22 20:00:03.518206,-,ADD,A,172800,ns1.skycable.net.,113.19.0.5
1847,192.52.178.30,2015-07-22 20:00:03.518206,-,ADD,A,172800,ns2.ortelcom.com.,202.62.224.2
1848,192.52.178.30,2015-07-22 20:00:03.518425,-,AUTH,NS,172800,ortelcom.com.,ns1.ortel.net.
1849,192.52.178.30,2015-07-22 20:00:03.518425,-,AUTH,NS,172800,ortelcom.com.,ns1.skycable.net.
1850,192.52.178.30,2015-07-22 20:00:03.518425,-,AUTH,NS,172800,ortelcom.com.,ns2.ortelcom.com.
1851,192.52.178.30,2015-07-22 20:00:03.518425,-,ADD,A,172800,ns1.ortel.net.,202.62.224.5
1852,192.52.178.30,2015-07-22 20:00:03.518425,-,ADD,A,172800,ns1.skycable.net.,113.19.0.5
1853,192.52.178.30,2015-07-22 20:00:03.518425,-,ADD,A,172800,ns2.ortelcom.com.,202.62.224.2
1854,69.134.147.5,2015-07-22 20:00:03.539898,AA,ANS,PTR,86400,161.87.120.70.in-addr.arpa.,cpe-70-120-87-161.satx.res.rr.com.
1855,69.134.147.5,2015-07-22 20:00:03.539898,AA,AUTH,NS,86400,87.120.70.in-addr.arpa.,dns5.rr.com.
1856,69.134.147.5,2015-07-22 20:00:03.539898,AA,AUTH,NS,86400,87.120.70.in-addr.arpa.,dns3.rr.com.
1857,69.134.147.5,2015-07-22 20:00:03.539898,AA,AUTH,NS,86400,87.120.70.in-addr.arpa.,dns2.rr.com.
1858,69.134.147.5,2015-07-22 20:00:03.539898,AA,AUTH,NS,86400,87.120.70.in-addr.arpa.,dns1.rr.com.
1859,69.134.147.5,2015-07-22 20:00:03.539898,AA,AUTH,NS,86400,87.120.70.in-addr.arpa.,dns6.rr.com.
1860,69.134.147.5,2015-07-22 20:00:03.539898,AA,ADD,A,14400,dns1.rr.com.,69.134.7.5
1861,69.134.147.5,2015-07-22 20:00:03.539898,AA,ADD,A,14400,dns2.rr.com.,69.134.147.5
1862,69.134.147.5,2015-07-22 20:00:03.539898,AA,ADD,A,14400,dns3.rr.com.,69.134.7.6
1863,69.134.147.5,2015-07-22 20:00:03.539898,AA,ADD,A,14400,dns5.rr.com.,65.24.0.171
1864,69.134.147.5,2015-07-22 20:00:03.539898,AA,ADD,A,14400,dns6.rr.com.,76.85.228.83
1865,202.12.28.131,2015-07-22 20:00:03.545895,-,AUTH,NS,86400,46.27.in-addr.arpa.,ns1.cnc-gd.net.
1866,202.12.28.131,2015-07-22 20:00:03.545895,-,AUTH,NS,86400,46.27.in-addr.arpa.,ns2.cnc-gd.net.
1867,193.192.96.2,2015-07-22 20:00:03.564760,"AA,CD",ANS,A,1800,ns1.satko.com.,193.192.100.8
1868,193.192.96.2,2015-07-22 20:00:03.564760,"AA,CD",AUTH,NS,1800,satko.com.,dns2.satko.com.tr.
1869,193.192.96.2,2015-07-22 20:00:03.564760,"AA,CD",AUTH,NS,1800,satko.com.,dns1.satko.com.tr.
